149.20523872665865, -38.15755491953335
127.89768700171456, -38.43297220494787
122.29848839090008, -37.89686915776669
119.34679260917328, -37.61299275202383
114.83991415954324, -36.88568746847315
113.53222147692476, -36.3450282398849
112.70026439909054, 0.14363577198117206
112.31307555986014, 21.168670367968453
110.58276624332358, 53.47494952832777
109.06000838023903, 93.3946022837844
109.02553847759918, 98.62533357435811
110.49896648971014, 107.94129741544074
113.57183033701553, 111.19913025091343
121.37325559242376, 113.73128727125432
145.20042468352344, 115.46117192780177
177.9233677349927, 116.56467539593928
183.11695502581267, 113.78381394653513
184.31778607457244, 111.80206544607927
184.45113622260584, 109.53044019574348
183.75086893293232, 92.35086452259404
182.36947505811892, 49.430095580755065
180.99973977277062, 27.36851170221676
182.02505088931053, -12.991111641190098
182.29583314035025, -24.497594804800283
181.58655910341884, -29.165449496294876
179.17250745577158, -32.50669734839724
176.43639756142687, -33.89971446859846
175.36641762189055, -34.21169834487557
165.80173986379134, -34.851347733099445